x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47
0.4088524281978607,0.5781385209825304,0.020622413605451584,0.40530132353305814,0.5769927077823215,0.01914912648499012,0.40960778295993805,0.5710293504926893,0.01868794485926628,0.412331885099411,0.5792158921559651,0.019937528297305107,0.4081125408411026,0.5848221090104845,0.02085082232952118,0.3166422784328461,0.5980733500586616,-0.15034247934818268,0.32120663225650786,0.5972295390235053,-0.1514362394809723,0.31597687005996705,0.5904529253641765,-0.15154768526554108,0.3121217429637909,0.5986796802944607,-0.150588721036911,0.3171773672103882,0.6053676393296984,-0.15005309879779816,0.4099849581718445,0.5850707054138183,0.032965224236249924,0.4072446048259735,0.5887096193101671,0.020402049645781517,0.4043802469968796,0.5905697186787923,0.009473857469856739,0.4008459776639938,0.5915810690985785,-0.001894440851174295,0.396131831407547,0.5915618525611029,-0.006343166343867779,0.3922864407300949,0.5901157908969455,-0.0006613738369196653,0.3890912503004074,0.5872957971360948,0.012874006293714046,0.38730375170707704,0.585036489698622,0.027631772682070732,0.3863776385784149,0.5837769773271348,0.03125084191560745,0.40848773121833803,0.5831064913007948,0.014137119986116886,0.4065946340560913,0.5806560675303142,-0.0006836738903075457,0.40343167185783385,0.5778204335106744,-0.010490570217370987,0.39878698289394376,0.5762764612833658,-0.014502666890621185,0.39457590579986573,0.5766425132751465,-0.00964669231325388,0.3904543161392212,0.5788865195380317,0.0049192956648766994,0.38767809271812437,0.5818799866570367,0.019654862582683563,0.412319141626358,0.585477680630154,0.03819165378808975,0.30900864899158476,0.5986702071295844,0.08408284187316895,0.31109572649002076,0.6015303611755372,0.05799727514386177,0.3134244441986084,0.6033999337090387,0.03667663782835007,0.31654573380947115,0.6051177024841309,0.009393712505698204,0.3213896006345749,0.6062387360466851,-0.011494174599647522,0.32584466636180875,0.6061065620846219,-0.018374130129814148,0.32990250587463377,0.6048614290025499,-0.014004514552652836,0.33266279101371765,0.6035449928707547,-0.0030836702790111303,0.33404659032821654,0.6025161902109782,-0.0050697531551122665,0.310654479265213,0.5969732761383056,0.05578770488500595,0.3126127511262894,0.5950023439195421,0.03376920893788338,0.3159732311964035,0.5929587682088217,0.0123367328196764,0.3207305550575256,0.5924048105875651,-0.006698057986795902,0.3253748446702957,0.5937367598215739,-0.015640264376997948,0.32983981966972353,0.5965368164910211,-0.014041266404092312,0.33273130655288696,0.6001483228471544,-0.006762795615941286,0.3066538691520691,0.5978862815433078,0.09825462102890015,0.29956209659576416,0.592719316482544,0.011925458908081055,0.3347688317298889,0.5900140404701233,0.004474485758692026,0.417945921421051,0.5844384431838989,0.005439866799861193,0.3836266100406647,0.5861791968345642,0.0016321638831868768
0.40009320080280303,0.5565547996097141,-0.03256987780332565,0.3969297707080841,0.5558188809288873,-0.032727863639593124,0.40062239170074465,0.5502906269497342,-0.032878581434488297,0.40334858894348147,0.5572091102600097,-0.03137977421283722,0.39983029961586,0.5624820603264703,-0.032805923372507095,0.29533617198467255,0.5418460660510593,-0.005424203351140022,0.29711962938308717,0.5428305519951715,-0.006159286946058273,0.29545480012893677,0.5388732592264811,-0.007994867861270905,0.293799115717411,0.5405050145255195,-0.0048158178105950356,0.2950416326522827,0.5446262412601047,-0.002814320381730795,0.40178794264793394,0.58433182504442,0.10017720609903336,0.40021555721759794,0.5869280073377822,0.07671050727367401,0.3981433540582657,0.5885365380181207,0.053570397198200226,0.39531041979789733,0.589730273352729,0.022835927084088326,0.3908535212278366,0.5899772485097249,-0.004551860969513655,0.38679332137107847,0.5888730790879991,-0.024706339463591576,0.3835898846387863,0.5867079840766058,-0.032375697046518326,0.38189672827720644,0.5851806958516439,-0.031208695843815804,0.3808355450630188,0.5840830379062228,-0.036621157079935074,0.4008002161979675,0.5829388353559706,0.06954533606767654,0.399184912443161,0.5812426355150011,0.04244871810078621,0.3963856935501099,0.5793428262074788,0.016751566901803017,0.39214262664318084,0.5782056066724989,-0.011819879524409771,0.3880096971988678,0.5783650716145833,-0.03172271326184273,0.38424144089221957,0.580169137318929,-0.037379585206508636,0.38204570710659025,0.5824085924360487,-0.03704630956053734,0.403062978386879,0.5836965296003553,0.11388958245515823,0.30732179880142213,0.5886103047264947,0.07390394061803818,0.3082957297563553,0.5900394280751546,0.052944861352443695,0.3096884310245514,0.5910411675771078,0.03493459150195122,0.3115267217159271,0.5920472568935818,0.012665210291743279,0.31462458074092864,0.5930416795942518,-0.007473629899322987,0.31768655180931094,0.5935570398966471,-0.019854435697197914,0.3205127626657486,0.5930593066745334,-0.02107802964746952,0.3224403887987137,0.5923537148369683,-0.015390603803098202,0.32343698740005494,0.5917287985483806,-0.017620744183659554,0.3083467960357666,0.5884238878885905,0.05265919119119644,0.3097848504781723,0.5878322548336453,0.033917803317308426,0.31182816326618196,0.5872570779588487,0.016400888562202454,0.3148088574409485,0.5874597867329915,-0.0026519785169512033,0.31765816509723666,0.5882615831163195,-0.015159142203629017,0.32065035998821256,0.589709218343099,-0.017446957528591156,0.3225856930017471,0.591091595755683,-0.016636496409773827,0.3059089183807373,0.587809944152832,0.08679977804422379,0.29516974091529846,0.5754071474075317,0.01364685595035553,0.3287856876850128,0.5727846026420593,0.006006809417158365,0.41134846210479736,0.5724737644195557,0.006922583095729351,0.3778896927833557,0.5712637901306152,0.002973344409838319
0.39433125257492063,0.5323995060390896,0.045774489641189575,0.3917823612689972,0.5321128315395779,0.04751841723918915,0.39455223083496094,0.5270238664415148,0.04642518609762192,0.39710450172424316,0.5323695871565077,0.046489614993333817,0.39437981247901915,0.5372560924953884,0.04448778182268143,0.2978871762752533,0.5439949300554063,-0.1664241999387741,0.30073208808898927,0.5440873463948568,-0.16743969917297363,0.29803035259246824,0.5377467314402262,-0.16806964576244354,0.2950072526931763,0.5431505997975667,-0.16441649198532104,0.29760090410709383,0.5494531101650661,-0.16571345925331116,0.3836508452892303,0.5532381640540229,0.08374572545289993,0.38211497366428376,0.5546561241149902,0.06258352100849152,0.38033802807331085,0.5554501427544488,0.04369346797466278,0.3780925959348679,0.5561504787868924,0.017874151468276978,0.37421180307865143,0.5560056368509928,-0.005424840841442347,0.3705333828926086,0.554331726498074,-0.022503120824694633,0.36735387444496154,0.5515733771853977,-0.026347767561674118,0.3653912961483002,0.5499903096093072,-0.022967660799622536,0.3642369031906128,0.548897017372979,-0.026442276313900948,0.38299227356910703,0.5521745416853163,0.057177480310201645,0.3818545252084732,0.5504629876878526,0.03606076538562775,0.3796504378318787,0.5483034186893039,0.011661579832434654,0.37619216442108155,0.5464630815717909,-0.011855240911245346,0.37227640450000765,0.5455549346076117,-0.027613501995801926,0.36835003793239596,0.5457584116193983,-0.028788980096578598,0.36578461080789565,0.5473116874694824,-0.02874760515987873,0.38489955961704253,0.5536176575554742,0.09814811497926712,0.29141772389411924,0.5540226035647922,0.10226453095674515,0.2932267963886261,0.5568352540334066,0.07605522125959396,0.2952666670084,0.5585436715020073,0.053029369562864304,0.2980156600475311,0.559925127029419,0.023879501968622208,0.30257821679115293,0.5605886512332492,-0.002374769188463688,0.3069480448961258,0.5596019373999701,-0.018615292385220528,0.31086425185203553,0.5570578416188557,-0.021747764199972153,0.31338778138160706,0.5549716896480984,-0.015679890289902687,0.3147354066371918,0.5536103036668566,-0.019013801589608192,0.2927745521068573,0.553263955646091,0.06803605705499649,0.29437651932239534,0.5521103064219157,0.0416579395532608,0.2970621734857559,0.5503811889224582,0.015352686867117882,0.3014454454183578,0.5494954162173801,-0.011598999612033367,0.3060267478227615,0.5495674080318875,-0.028893863782286644,0.31046647727489474,0.5505050129360622,-0.028573306277394295,0.3133097231388092,0.5521760834587945,-0.02310236543416977,0.28923519551753996,0.5541160636478,0.11788750439882278,0.2830692231655121,0.5512469410896301,0.01796792447566986,0.31662440299987793,0.5504533052444458,0.0066919936798512936,0.40313324332237244,0.5487943887710571,-0.0008967954781837761,0.3664311468601227,0.5499159693717957,-0.0018362948903813958
0.3810133457183838,0.47352247767978245,0.15240620076656342,0.37343273460865023,0.47184226247999406,0.1528698056936264,0.3820915937423706,0.4612555397881402,0.1521056592464447,0.3887776792049408,0.47512664794921877,0.15256686508655548,0.37998432517051695,0.4859034750196669,0.15300236642360687,0.29151219725608823,0.4853835370805528,0.06534381210803986,0.29859902858734133,0.48373973104688855,0.06668870896100998,0.29062328934669496,0.4737980630662706,0.06500072777271271,0.2843259543180466,0.4869239648183187,0.06567540019750595,0.29233039021492,0.49680901633368596,0.06684869527816772,0.39781140089035033,0.47843198776245116,0.059704333543777466,0.39387035369873047,0.4834319644504123,0.04701525717973709,0.38985071778297425,0.4865098476409912,0.03385090455412865,0.3847247719764709,0.4882707701789008,0.019496694207191467,0.3780281364917755,0.48737557729085285,0.008447420783340931,0.3721728831529617,0.48441875775655113,0.006233517546206713,0.3668202519416809,0.48083910942077634,0.014646223746240139,0.363685542345047,0.479446898566352,0.024034135043621063,0.362750406563282,0.47923091252644856,0.023228004574775696,0.3966233551502228,0.47670311397976345,0.02549738436937332,0.3946756899356842,0.47371126810709635,-0.00042527125333435833,0.39129024744033813,0.469746118121677,-0.025768699124455452,0.38517678081989287,0.46648503409491643,-0.04269107058644295,0.3782982349395752,0.4656970236036513,-0.04141639173030853,0.37077111601829527,0.468800237443712,-0.021506913006305695,0.3653656393289566,0.47510053316752116,0.0029945101123303175,0.4000511169433594,0.4790201293097602,0.07134838402271271,0.2759354621171951,0.48726229667663573,0.09775872528553009,0.27939617931842803,0.49149479866027834,0.0766722708940506,0.28290566205978396,0.494116391075982,0.05578466132283211,0.2874468117952347,0.4956908596886529,0.03155441954731941,0.2936996519565582,0.4950281196170383,0.00998117495328188,0.2993954122066498,0.49260674052768283,-0.0001667116885073483,0.30462238788604734,0.4896565172407362,0.0035231895744800568,0.3077255606651306,0.48851244184705944,0.012662874534726143,0.3087913393974304,0.48829466501871743,0.010521767660975456,0.27720741033554075,0.48523263931274413,0.05792944133281708,0.279077485203743,0.4823577562967936,0.02743273228406906,0.2824652224779129,0.478591775894165,-0.004122227430343628,0.2883676737546921,0.4757046169704861,-0.029587922617793083,0.2950164556503296,0.47535288598802355,-0.03736133873462677,0.301915180683136,0.4783633920881483,-0.023769380524754524,0.30662350058555604,0.48433154424031577,-0.005358752328902483,0.2735339939594269,0.48830745485093857,0.11410674452781677,0.2741263508796692,0.5012425780296326,0.012762641534209251,0.31147682666778564,0.5019127726554871,0.0015348055167123675,0.40659093856811523,0.49234139919281006,-0.003281332552433014,0.3658563196659088,0.4988325536251068,-0.005730732809752226
0.381318935751915,0.47117401229010686,0.12056863307952881,0.3728876054286957,0.4687198585934109,0.12076111882925034,0.3825433164834976,0.4570499579111735,0.12036091834306717,0.38988853693008424,0.47342558436923554,0.12048959732055664,0.3801469385623932,0.485206667582194,0.12051784992218018,0.2904712826013565,0.48148322105407715,-0.004741661250591278,0.29901500344276427,0.4802241060468886,-0.004749429412186146,0.28965167999267577,0.466990582148234,-0.0052618361078202724,0.2818172574043274,0.4827382246653239,-0.0045493533834815025,0.2913054972887039,0.495659965938992,-0.003455519210547209,0.3979746580123901,0.4732347435421414,0.05789794772863388,0.39418928027153016,0.47893042034573025,0.041287876665592194,0.3903119444847107,0.48239064746432836,0.027502262964844704,0.38520255088806155,0.484330940246582,0.00988736655563116,0.37848244309425355,0.4835116492377387,-0.0021826140582561493,0.3725782483816147,0.48026022381252714,-0.0014687406364828348,0.3670649528503418,0.4761606216430664,0.009921818040311337,0.3635298728942871,0.47426097128126354,0.023012129589915276,0.3621823251247406,0.4733596748775906,0.021662410348653793,0.39661707878112795,0.47095666461520724,0.022932372987270355,0.3946901261806488,0.46788871553209094,-0.004650309681892395,0.3911233186721802,0.4635913636949327,-0.02860509417951107,0.3847908675670624,0.4600192970699734,-0.045440297573804855,0.3778001397848129,0.4591262658437093,-0.04375333711504936,0.3705228537321091,0.46265296406216094,-0.02524404786527157,0.36492725312709806,0.46931260956658255,0.0013579895021393895,0.40086495876312256,0.47274413638644747,0.07098859548568726,0.2738680481910706,0.48192479345533584,0.11769694089889526,0.2767667829990387,0.48680454889933267,0.08771543204784393,0.279858323931694,0.49008891847398545,0.06229110062122345,0.2844632565975189,0.49257650375366213,0.02983672171831131,0.29125420451164247,0.49265203475952146,0.0013829015661031008,0.29775517582893374,0.49011622534857857,-0.011536525562405586,0.30403244495391846,0.48649791611565485,-0.008803308010101318,0.30801781415939333,0.48478415807088215,0.0018534599803388119,0.3096006751060486,0.48359975285000273,-0.0013347689528018236,0.2751376360654831,0.47915170457628037,0.07383500039577484,0.2770016372203827,0.47581875059339734,0.03891667351126671,0.2806061565876007,0.4715780364142524,0.0032377825118601322,0.2871419370174408,0.468332036336263,-0.028257422149181366,0.2944056630134583,0.4681982570224338,-0.04044818505644798,0.30171443819999694,0.4720958497789171,-0.031446438282728195,0.30708839893341067,0.47904826270209416,-0.014624301344156265,0.271271812915802,0.4824270248413086,0.1385979950428009,0.2717520594596863,0.4820350110530853,0.017077520489692688,0.3107468783855438,0.48542898893356323,0.005051509477198124,0.40507540106773376,0.4668034315109253,5.9786289057228714e-05,0.36267414689064026,0.47976619005203247,-0.0026804665103554726
0.3813721418380737,0.47194022602505153,0.11011789739131927,0.37252909541130064,0.4699708991580539,0.11041536927223206,0.3822872698307037,0.4572305944230821,0.10995073616504669,0.3903187334537506,0.47367420196533205,0.11012905836105347,0.3805095762014389,0.48653125762939453,0.11020565778017044,0.2908281534910202,0.48099308013916015,0.039389416575431824,0.29937368631362915,0.47936420440673827,0.03938547894358635,0.2897087186574936,0.466911866929796,0.03853215277194977,0.28232120871543886,0.4828809102376302,0.03978614881634712,0.2920648992061615,0.49479266272650824,0.04143943637609482,0.39853689074516296,0.47315633561876086,0.06169763207435608,0.39471237659454345,0.4790959782070584,0.04483974352478981,0.3908184289932251,0.4828022215101454,0.03046424128115177,0.3856761395931244,0.48503944608900285,0.01207568310201168,0.37881761491298677,0.4845029724968804,-0.001175176352262497,0.37269584834575653,0.4814434263441298,-0.0017195274122059345,0.36692146956920624,0.4774547894795736,0.008750973269343376,0.36324783563613894,0.4756295628017849,0.02135961689054966,0.36187330186367034,0.4747098075018989,0.019729571416974068,0.39717909693717957,0.4709386984507243,0.025792639702558517,0.39521836638450625,0.467957788043552,-0.002533351071178913,0.391575688123703,0.4637325021955702,-0.027614856138825417,0.3851069390773773,0.46031942897372774,-0.04575305059552193,0.37791411876678466,0.45963619020250107,-0.04514320194721222,0.37041231989860535,0.4634253184000651,-0.02709503471851349,0.3646679848432541,0.47041231261359323,-0.0005960377166047692,0.401498407125473,0.47259135246276857,0.07532703876495361,0.27393619418144227,0.4815045568678114,0.11008597165346146,0.276967716217041,0.4864745034111871,0.08146456629037857,0.28018019497394564,0.4897015306684706,0.057433176785707474,0.2848369628190994,0.4920080449846056,0.02720457874238491,0.29153436720371245,0.4917918735080295,0.0009677605121396482,0.29783241748809813,0.48902822070651586,-0.009687233716249466,0.30389306545257566,0.48522713979085286,-0.0051071555353701115,0.30783523321151735,0.48347192340426975,0.006580932531505823,0.3093856155872345,0.48225380049811467,0.004025352653115988,0.2752228409051895,0.4787035041385227,0.06732204556465149,0.277053239941597,0.47537984318203397,0.033079855144023895,0.2806336432695389,0.471129126018948,-0.0010815776186063886,0.2871173083782196,0.4677938832177056,-0.030181262642145157,0.29423717856407167,0.46743823687235514,-0.04018237441778183,0.3014584481716156,0.4711180845896403,-0.028922688215970993,0.30684913992881774,0.4778467920091417,-0.010514013469219208,0.27136599868535993,0.48201606008741593,0.12976045906543732,0.27200084924697876,0.4812454283237457,0.019788265228271484,0.3102593421936035,0.4852314591407776,0.006611388176679611,0.40483558177948,0.4680328369140625,-0.0009957414586097002,0.3617352843284607,0.4800742268562317,-0.0027211534325033426
0.3813847303390503,0.47178273730807835,0.1226106658577919,0.37257235646247866,0.4697573184967041,0.12264686822891235,0.3823715180158615,0.45718969768948026,0.12224546819925308,0.39025708436965945,0.47355806562635633,0.12244030088186264,0.38045677840709685,0.48627481460571287,0.12251643091440201,0.29067049026489256,0.4799138916863335,0.0031463694758713245,0.29961146116256715,0.4780916902754042,0.0031020299065858126,0.28945571184158325,0.4651320563422309,0.00224480964243412,0.2817138940095901,0.48185055520799425,0.0035627258475869894,0.2919523149728775,0.4942914962768555,0.004896924830973148,0.3985293090343475,0.47236410246955024,0.06558575481176376,0.3948096573352814,0.4782984521653917,0.04751051217317581,0.39096856117248535,0.48201031155056423,0.03235743194818497,0.3858386814594269,0.48427753448486327,0.012881564907729626,0.37899525463581085,0.48387495676676434,-0.0013803801266476512,0.372953063249588,0.4810088687472873,-0.0027382553089410067,0.36733718812465666,0.47707868152194555,0.007121998351067305,0.3637222319841385,0.47519459194607205,0.01960737071931362,0.3623246431350708,0.47422932518853084,0.017818473279476166,0.3971778333187103,0.47008884218004016,0.029124995693564415,0.395216178894043,0.4670499483744303,0.00021332687174435705,0.39150297045707705,0.46283528010050456,-0.025343988090753555,0.38488959670066836,0.4595713986290826,-0.04447643458843231,0.37772761285305023,0.4591170946756999,-0.04485311731696129,0.3704467982053757,0.46304162873162164,-0.027737950906157494,0.36499402225017546,0.46994898054334855,-0.0019050311530008912,0.4013317942619324,0.47190712292989095,0.07950542867183685,0.27392241954803465,0.48105404641893174,0.11209183931350708,0.2770619571208954,0.48610447777642146,0.08338408172130585,0.280369707942009,0.48945960468716093,0.05929972231388092,0.2851726174354553,0.4917955928378635,0.02844705618917942,0.29202705919742583,0.4915217081705729,0.0015127987135201693,0.29849094748497007,0.4886495696173774,-0.010084336623549461,0.30478541254997255,0.4849023236168755,-0.006342190783470869,0.308806711435318,0.48323428365919324,0.004470802843570709,0.3102967619895935,0.4821167310078939,0.001403679372742772,0.27515571713447573,0.4782128545973036,0.06878441572189331,0.27696600258350373,0.47487876680162217,0.03386833518743515,0.2805309295654297,0.47056496938069664,-0.0011592265218496323,0.2870700716972351,0.467095602883233,-0.031377047300338745,0.29438021779060364,0.466718414094713,-0.04219798371195793,0.30193212628364563,0.4706151538425022,-0.031629160046577454,0.30763219594955443,0.47767967647976345,-0.013428699225187302,0.2713943272829056,0.4816062821282281,0.132253497838974,0.27124103903770447,0.48072195053100586,0.018373576924204826,0.30984005331993103,0.4848181903362274,0.005826541222631931,0.40440094470977783,0.46624910831451416,-5.278094977256842e-05,0.361526757478714,0.4791340231895447,-0.0024126553907990456
0.3813847303390503,0.47178273730807835,0.1226106658577919,0.37257235646247866,0.4697573184967041,0.12264686822891235,0.3823715180158615,0.45718969768948026,0.12224546819925308,0.39025708436965945,0.47355806562635633,0.12244030088186264,0.38045677840709685,0.48627481460571287,0.12251643091440201,0.2902960151433945,0.48138557540045845,-0.0030334386974573135,0.2990082859992981,0.4795139842563205,-0.002956818789243698,0.28925126791000366,0.4667020691765679,-0.003609712701290846,0.2814157009124756,0.48293706046210394,-0.0032427338883280754,0.29128329157829286,0.49577153523763023,-0.002901080995798111,0.3985293090343475,0.47236410246955024,0.06558575481176376,0.3948096573352814,0.4782984521653917,0.04751051217317581,0.39096856117248535,0.48201031155056423,0.03235743194818497,0.3858386814594269,0.48427753448486327,0.012881564907729626,0.37899525463581085,0.48387495676676434,-0.0013803801266476512,0.372953063249588,0.4810088687472873,-0.0027382553089410067,0.36733718812465666,0.47707868152194555,0.007121998351067305,0.3637222319841385,0.47519459194607205,0.01960737071931362,0.3623246431350708,0.47422932518853084,0.017818473279476166,0.3971778333187103,0.47008884218004016,0.029124995693564415,0.395216178894043,0.4670499483744303,0.00021332687174435705,0.39150297045707705,0.46283528010050456,-0.025343988090753555,0.38488959670066836,0.4595713986290826,-0.04447643458843231,0.37772761285305023,0.4591170946756999,-0.04485311731696129,0.3704467982053757,0.46304162873162164,-0.027737950906157494,0.36499402225017546,0.46994898054334855,-0.0019050311530008912,0.4013317942619324,0.47190712292989095,0.07950542867183685,0.27341062426567075,0.4821635723114014,0.11290433257818222,0.27656623125076296,0.48717260360717773,0.08453326672315598,0.2798823952674866,0.49054107666015623,0.060210131108760834,0.284648185968399,0.49285097122192384,0.029266826808452606,0.29149878323078154,0.4926409615410699,0.0023642946034669876,0.2979280412197113,0.489849148856269,-0.00955392699688673,0.30411977171897886,0.4860843234592014,-0.006141080055385828,0.3080414474010468,0.48434729046291775,0.004434238187968731,0.3095180869102478,0.4832390308380127,0.0012580136535689235,0.2746475100517273,0.4795145140753852,0.0695541650056839,0.2764630764722824,0.47622888882954917,0.03491634875535965,0.28004640340805054,0.47188145849439833,-0.0002745735691860318,0.28655033111572265,0.468435361650255,-0.03064233809709549,0.29382061660289766,0.46798276901245117,-0.04149476811289787,0.3013144791126251,0.4717576556735569,-0.03129975125193596,0.3068783700466156,0.47874700228373207,-0.013322705402970314,0.27085106670856474,0.4826897462209066,0.13314251601696014,0.2708679139614105,0.480960488319397,0.018245993182063103,0.30945444107055664,0.48495322465896606,0.005623243749141693,0.4047635793685913,0.46686604619026184,-0.0003172227879986167,0.36187195777893066,0.4793563783168793,-0.002679809695109725
0.38091972172260286,0.47221254772610133,0.11993784457445145,0.3720416337251663,0.4703512880537245,0.12022092938423157,0.38185429871082305,0.4575160397423638,0.11985274404287338,0.3899174928665161,0.47381215625339085,0.11997734755277634,0.38004633486270906,0.48682481977674696,0.1199941411614418,0.2904490828514099,0.48207081158955895,0.03664671629667282,0.2990199625492096,0.48007786009046766,0.03651290014386177,0.28928481340408324,0.4679163032107883,0.03581872954964638,0.28182655572891235,0.483910248014662,0.03677602484822273,0.2916150540113449,0.4958880318535699,0.03746901452541351,0.39792725443840027,0.47331165737575953,0.061369650065898895,0.39429947137832644,0.47932892905341257,0.043447092175483704,0.39053763151168824,0.48317002190483943,0.028790075331926346,0.3854385316371918,0.48552172978719077,0.009814943186938763,0.37866477072238924,0.4851726320054796,-0.0033900425769388676,0.3726255387067795,0.4822342978583442,-0.0036590625531971455,0.3669867217540741,0.4782428847418891,0.006951439660042524,0.36331882178783415,0.47623529434204104,0.019729675725102425,0.3618913650512695,0.47515753640068903,0.017977572977542877,0.39661399126052854,0.4709289020962185,0.02590882033109665,0.39470431208610535,0.46783813900417753,-0.002464449964463711,0.39108690023422243,0.463497437371148,-0.026988280937075615,0.38464107513427737,0.4600280125935872,-0.04510798677802086,0.3775483310222626,0.45947713322109646,-0.0445646271109581,0.37021111249923705,0.46359948582119415,-0.02771078422665596,0.3646230071783066,0.47079635726081,-0.0016793875256553292,0.4007673144340515,0.4727702988518609,0.07511463016271591,0.27344648241996766,0.4824158509572347,0.10874687880277634,0.27667171955108644,0.48759957949320476,0.08175146579742432,0.2800478160381317,0.4910137865278456,0.0585443489253521,0.28486852943897245,0.49332669576009114,0.028786253184080124,0.2917281687259674,0.4929787635803223,0.002811131067574024,0.29814963340759276,0.48999666108025447,-0.008437453769147396,0.3043568730354309,0.48605048921373156,-0.004882299806922674,0.3082762658596039,0.4843194325764974,0.005424005910754204,0.30972306728363036,0.48328196737501355,0.0022247908636927605,0.27465276420116425,0.479779232872857,0.06553643196821213,0.27641944885253905,0.4765053802066379,0.031034717336297035,0.2799065291881561,0.4721559630499946,-0.0038388879038393497,0.2863785833120346,0.46860447459750704,-0.033659838140010834,0.2936702877283096,0.4680755562252469,-0.04366026446223259,0.301228392124176,0.471844212214152,-0.03230186179280281,0.3069748103618622,0.47883272700839574,-0.013285570777952671,0.2708527594804764,0.48287667168511283,0.1286659836769104,0.27073466777801514,0.48005083203315735,0.01608111523091793,0.30959299206733704,0.4845137894153595,0.003984107635915279,0.40486225485801697,0.46701470017433167,-0.0008058025850914419,0.36199307441711426,0.4794158637523651,-0.003601240459829569
0.38118588328361513,0.472561878628201,0.11831732094287872,0.37250945866107943,0.47018867598639597,0.11884605139493942,0.3823343425989151,0.45817159016927084,0.11810989677906036,0.38997355103492737,0.4747996383243137,0.11804729700088501,0.38011818528175356,0.4868744320339627,0.11843711882829666,0.29088376462459564,0.4809242778354221,0.015111878514289856,0.29973008632659914,0.4792117224799262,0.01490064337849617,0.2897228181362152,0.4665658738878038,0.01383497565984726,0.2821126371622086,0.48289018207126194,0.015488030388951302,0.2921735316514969,0.494805908203125,0.017396915704011917,0.3979783713817596,0.4743563069237603,0.062382571399211884,0.39417757987976076,0.48032992680867515,0.045247286558151245,0.3902806282043457,0.4840008099873861,0.03077506646513939,0.38512646555900576,0.486069753434923,0.011945520527660847,0.37835322320461273,0.48531551361083985,-0.0015501166926696897,0.37232196927070615,0.48209736082288956,-0.002301727654412389,0.36667728424072266,0.47798614501953124,0.007755457889288664,0.3630285769701004,0.4760913425021701,0.020009411498904228,0.36166092455387117,0.4751628875732422,0.01794597879052162,0.3966952323913574,0.47205015818277996,0.026210620999336243,0.394835901260376,0.4689759943220351,-0.0026996701490134,0.39130924344062806,0.4645634863111708,-0.028082847595214844,0.38490340709686277,0.4608784516652425,-0.046885937452316284,0.3777260690927505,0.46000946362813316,-0.046649269759655,0.37024703323841096,0.4638372898101807,-0.029035748913884163,0.36449111700057985,0.47089372211032443,-0.002461484167724848,0.40086905360221864,0.47389355765448676,0.07646268606185913,0.2739344537258148,0.48190182050069175,0.11334796249866486,0.2770878583192825,0.4870724360148112,0.08432698994874954,0.2804327368736267,0.4904796600341797,0.05981126427650452,0.2853153109550476,0.49291328854031036,0.028457460924983025,0.29225519895553587,0.4926696989271376,0.0009057142306119204,0.2987570881843567,0.48975255224439834,-0.01117747277021408,0.30505497455596925,0.4858138084411621,-0.008141692727804184,0.309035062789917,0.4839685810936822,0.0022034451831132174,0.31051074266433715,0.48277813063727487,-0.0010125177213922143,0.27515886425971986,0.4790376239352756,0.06975963711738586,0.27697443664073945,0.4756083170572917,0.03479114919900894,0.2805514752864838,0.4711293644375271,-0.0005974345840513706,0.2871611535549164,0.46749372482299806,-0.031537167727947235,0.2945548951625824,0.46708706749810114,-0.042775873094797134,0.30211963653564455,0.47102003627353245,-0.032960548996925354,0.30781411528587344,0.47821523878309463,-0.015349212102591991,0.2713972568511963,0.48254853354560007,0.13366781175136566,0.2712790369987488,0.48050543665885925,0.01706407405436039,0.30991891026496887,0.48479190468788147,0.004729852546006441,0.4049072265625,0.46772417426109314,-0.0005409343866631389,0.3620551824569702,0.47977012395858765,-0.003162174252793193
